Trial,Marker,label,area,mask_intensity,weighted_centroid-0,weighted_centroid-1,target_intensity,size_fraction,expressed,DF_expressed,DF_unexpressed,,,, 
2,Positive,414,44,2729.20454545455,470.515784652538,826.939451222051,11589.5909090909,0,False,0,11589.5909090909,,,,
2,Positive,415,94,4716.68085106383,474.144929268689,744.070095270746,20824.0212765957,1,True,20824.0212765957,0,,,,
2,Positive,416,7,2865.71428571429,473.999451645065,434.709172482552,10272.5714285714,0,False,0,10272.5714285714,,,,
2,Positive,417,33,4225.15151515151,475.426429032489,588.977558631571,11613.3939393939,0,False,0,11613.3939393939,,,,
2,Positive,418,128,6527.2578125,481.316091534419,886.834009783492,44653.609375,1,True,44653.609375,0,,,,
2,Positive,419,22,3031.5,477.854782360967,519.454950294634,9878.86363636364,0,False,0,9878.86363636364,,,,
2,Positive,420,94,4719.76595744681,479.68404717147,604.120047423917,24488.3510638298,1,True,24488.3510638298,0,,,,
2,Positive,421,106,5397.14150943396,480.150042737508,842.089689335899,28762.5283018868,0.915094339622642,True,28762.5283018868,0,,,,
2,Positive,422,94,3832.93617021277,482.838166396518,90.0421819837023,25315.4893617021,0.968085106382979,True,25315.4893617021,0,,,,
2,Positive,423,11,2651.72727272727,480.123178717131,570.792725153416,10811.8181818182,0,False,0,10811.8181818182,,,,
2,Positive,424,49,2232.61224489796,482.33729135816,944.850353754182,11627.1632653061,0,False,0,11627.1632653061,,,,
2,Positive,425,5,2755,480.602250453721,325.19724137931,9586.2,0,False,0,9586.2,,,,
2,Positive,426,92,5108.01086956522,485.057931169497,410.481349627716,10318.9782608696,0,False,0,10318.9782608696,,,,
2,Positive,427,20,1791.35,483.507215228738,54.467440756971,10805.5,0,False,0,10805.5,,,,
2,Positive,428,48,2175.0625,485.548662394759,120.230941639608,11222.6666666667,0,False,0,11222.6666666667,,,,
2,Positive,429,4,2005.5,482.496260284218,277.497631513338,9791.25,0,False,0,9791.25,,,,
2,Positive,430,41,2717.9756097561,484.900472912946,657.022775200337,10699.4634146341,0,False,0,10699.4634146341,,,,
2,Positive,431,37,2945.08108108108,485.917654724323,429.505111592394,9938.2972972973,0,False,0,9938.2972972973,,,,
2,Positive,432,18,2849.83333333333,486.233619899799,364.493420667875,10329.3888888889,0,False,0,10329.3888888889,,,,
2,Positive,434,170,5567.48823529412,498.186060246832,918.676370060213,33012.0117647059,0.976470588235294,True,33012.0117647059,0,,,,
2,Positive,435,68,2650.14705882353,493.938349703124,76.9701459408468,11653.5882352941,0,False,0,11653.5882352941,,,,
2,Positive,436,33,3042.90909090909,493.581550748885,539.936384639898,10395.2727272727,0,False,0,10395.2727272727,,,,
2,Positive,437,33,2425.54545454545,494.494609147583,275.381382506903,9554.75757575758,0,False,0,9554.75757575758,,,,
2,Positive,438,40,2438.7,496.220240291959,794.790738918276,10488.75,0,False,0,10488.75,,,,
2,Positive,439,83,2622.73493975904,499.576336666866,117.706408742828,17759.2168674699,0.939759036144578,True,17759.2168674699,0,,,,
2,Positive,440,82,2891.13414634146,499.641072581019,210.352655089361,20301.2195121951,0.975609756097561,True,20301.2195121951,0,,,,
2,Positive,441,103,5716.79611650485,499.427619177012,598.93067268991,21526.8349514563,0.970873786407767,True,21526.8349514563,0,,,,
2,Positive,442,17,2972.47058823529,497.115055806222,628.403150478904,10111.4705882353,0,False,0,10111.4705882353,,,,
2,Positive,443,30,1849.76666666667,499.326779954228,957.948768313121,11470.0666666667,0,False,0,11470.0666666667,,,,
2,Positive,444,20,2425.6,498.106179914248,304.226830474934,9657.65,0,False,0,9657.65,,,,
2,Positive,445,46,2457.28260869565,500.9955146636,831.002972530632,11900.1956521739,0,False,0,11900.1956521739,,,,
2,Positive,446,62,3072.22580645161,503.950345971713,638.179396045738,10246.2258064516,0,False,0,10246.2258064516,,,,
2,Positive,447,14,2582.21428571429,502.517606705209,322.457055129872,9712.64285714286,0,False,0,9712.64285714286,,,,
2,Positive,448,61,1995.72131147541,510.194481636945,66.4850623054239,10633.9672131148,0,False,0,10633.9672131148,,,,
2,Positive,449,43,2585.09302325581,509.119315574987,800.074748783275,10346.976744186,0,False,0,10346.976744186,,,,
2,Positive,450,82,4770.90243902439,513.713921280936,376.188032636869,38007.2317073171,1,True,38007.2317073171,0,,,,
2,Positive,451,87,3791.68965517241,514.707021101805,844.710464809611,26867.8620689655,1,True,26867.8620689655,0,,,,
2,Positive,452,85,3283.29411764706,515.251429697578,689.014974200946,10486.3176470588,0,False,0,10486.3176470588,,,,
2,Positive,453,4,2808.25,512.976141725274,398.239027864328,10565.5,0,False,0,10565.5,,,,
2,Positive,454,164,6423.07317073171,520.059249998101,545.33393710176,33523.1646341463,0.908536585365854,True,33523.1646341463,0,,,,
2,Positive,455,89,2843.95505617977,519.549084990044,288.126817377288,9890.8202247191,0,False,0,9890.8202247191,,,,
2,Positive,456,201,6991.09452736318,524.10289209442,358.781649717836,23900.0099502488,0.407960199004975,True,23900.0099502488,0,,,,
2,Positive,457,27,3027.7037037037,517.593886088956,592.374981650927,10562.8888888889,0,False,0,10562.8888888889,,,,
2,Positive,458,79,2575.6582278481,521.789863227785,118.389449421802,10698.1772151899,0,False,0,10698.1772151899,,,,
2,Positive,459,10,3299.7,517.991544685881,605.467072764191,10309.3,0,False,0,10309.3,,,,
2,Positive,460,31,3518.58064516129,522.221432762478,340.778402214969,17568.1935483871,1,True,17568.1935483871,0,,,,
2,Positive,461,27,2060.92592592593,523.781184293288,957.921394554767,12727.6296296296,0,False,0,12727.6296296296,,,,
2,Positive,462,74,3367.45945945946,525.87156891072,266.005016212398,11943.027027027,0,False,0,11943.027027027,,,,
2,Positive,463,21,2210.33333333333,524.315380140897,882.815972596247,11940.380952381,0,False,0,11940.380952381,,,,
2,Positive,464,102,4262.47058823529,528.603541626416,38.772740654872,25091.2352941176,0.901960784313726,True,25091.2352941176,0,,,,
2,Positive,466,85,4729.94117647059,529.529696924474,528.390446343071,18453.4470588235,0.941176470588235,True,18453.4470588235,0,,,,
2,Positive,467,47,3706.46808510638,530.03737572042,254.988754563615,31564.5106382979,1,True,31564.5106382979,0,,,,
2,Positive,468,7,2745.14285714286,526.99339092423,574.264831390508,9921.42857142857,0,False,0,9921.42857142857,,,,
2,Positive,469,92,3641.11956521739,531.073857479335,782.965410184994,11477.3913043478,0.217391304347826,True,11477.3913043478,0,,,,
2,Positive,470,35,3059.91428571429,530.169453859585,598.439778892032,9820,0,False,0,9820,,,,
2,Positive,471,13,2057.61538461538,529.633294702606,921.069759617182,12154.6923076923,0,False,0,12154.6923076923,,,,
2,Positive,472,71,3898.87323943662,533.289458854129,244.363275774872,21098.3802816901,0.943661971830986,True,21098.3802816901,0,,,,
2,Positive,473,83,3349.36144578313,534.089788738727,731.54972895391,19387.4578313253,1,True,19387.4578313253,0,,,,
2,Positive,474,71,3028.67605633803,534.772410201083,307.471093212299,10036.6338028169,0,False,0,10036.6338028169,,,,
2,Positive,475,61,4428.36065573771,534.393499426202,331.100521970903,13968.8524590164,0.147540983606557,True,13968.8524590164,0,,,,
2,Positive,476,8,2864.75,532.858059167467,610.870974779649,9372.5,0,False,0,9372.5,,,,
2,Positive,477,94,3132.67021276596,539.114394965888,86.2122518006867,26290.5212765957,0.968085106382979,True,26290.5212765957,0,,,,
2,Positive,479,190,6652.54736842105,545.730624754744,371.449579266826,21336.9473684211,0.552631578947368,True,21336.9473684211,0,,,,
2,Positive,480,17,3265.47058823529,539.76171347252,541.369354925873,13019.7058823529,0,False,0,13019.7058823529,,,,
2,Positive,481,76,3576.38157894737,542.937937124041,238.055823108479,14348.6842105263,0.092105263157895,True,14348.6842105263,0,,,,
2,Positive,482,40,2823.7,542.072847682119,585.231894323051,9821.375,0,False,0,9821.375,,,,
2,Positive,483,44,2703.95454545455,541.958461512599,700.073486644141,9816.38636363636,0,False,0,9816.38636363636,,,,
2,Positive,484,97,6702.52577319588,546.058087042121,333.978912396465,33775.824742268,0.907216494845361,True,33775.824742268,0,,,,
2,Positive,485,14,3258.64285714286,543.544617610311,478.307665329563,10755.7857142857,0,False,0,10755.7857142857,,,,
2,Positive,486,154,4154.11038961039,552.182773125663,880.236679989933,22729.7402597403,0.974025974025974,True,22729.7402597403,0,,,,
2,Positive,487,17,2658.29411764706,546.404748733155,791.133743444491,11217.5882352941,0.058823529411765,True,11217.5882352941,0,,,,
2,Positive,488,76,3087.21052631579,553.567477027465,956.881135243875,39343.5263157895,1,True,39343.5263157895,0,,,,
2,Positive,489,15,2560.4,548.176873405197,759.892725095037,10134.6666666667,0,False,0,10134.6666666667,,,,
2,Positive,490,16,2760.875,547.653393398832,783.811902929325,14732.75,1,True,14732.75,0,,,,
2,Positive,491,145,6199.1724137931,552.592462842649,642.928786934852,18829.8,0.862068965517241,True,18829.8,0,,,,
2,Positive,492,98,4874.70408163265,553.747545115245,489.01718785651,24587.8469387755,0.938775510204082,True,24587.8469387755,0,,,,
2,Positive,493,6,2302.16666666667,550.838630275827,28.828060522696,10801.3333333333,0,False,0,10801.3333333333,,,,
2,Positive,494,66,3094.43939393939,553.91313842523,406.831310317138,10014.4848484848,0,False,0,10014.4848484848,,,,
2,Positive,495,170,8765.70588235294,557.873112463679,287.564165833428,22422.7294117647,0.8,True,22422.7294117647,0,,,,
2,Positive,496,61,3319.68852459016,554.887245001259,307.411020192493,10351.6721311475,0,False,0,10351.6721311475,,,,
2,Positive,497,51,2913.66666666667,554.00041723588,733.397269123872,10665.5294117647,0,False,0,10665.5294117647,,,,
2,Positive,498,293,6710.3276450512,563.238214641381,158.141582482506,34125.2935153584,0.74061433447099,True,34125.2935153584,0,,,,
2,Positive,500,14,1830.71428571429,554.755247756535,77.6654701521654,11183.8571428571,0,False,0,11183.8571428571,,,,
2,Positive,502,66,2873.51515151515,560.707195283994,675.954616877228,9939.9696969697,0,False,0,9939.9696969697,,,,
2,Positive,503,95,3607.16842105263,563.726903446646,30.8776354685553,15733.8631578947,0.936842105263158,True,15733.8631578947,0,,,,
2,Positive,504,90,2410.36666666667,563.283165770077,99.1281686050532,11521.8444444444,0,False,0,11521.8444444444,,,,
2,Positive,505,86,3207.27906976744,566.774151095256,845.102735057609,20082.7325581395,1,True,20082.7325581395,0,,,,
2,Positive,506,150,3907.72666666667,573.126813714368,348.94356821272,16734.3333333333,0.626666666666667,True,16734.3333333333,0,,,,
2,Positive,507,81,3524.96296296296,570.164740370269,543.050969802677,9838.2962962963,0,False,0,9838.2962962963,,,,
2,Positive,508,176,5881.95454545455,574.216561826233,748.741095646932,15535.6647727273,0.556818181818182,True,15535.6647727273,0,,,,
2,Positive,509,44,2534.56818181818,568.491970122219,790.011818401915,9892.68181818182,0,False,0,9892.68181818182,,,,
2,Positive,510,41,2658.09756097561,570.46318658127,773.474582958654,10123.7073170732,0,False,0,10123.7073170732,,,,
2,Positive,511,4,3261.75,568.484632482563,489.493829999234,10878,0,False,0,10878,,,,
2,Positive,512,14,1885.35714285714,571.291115741618,125.503011934078,10566.0714285714,0,False,0,10566.0714285714,,,,
2,Positive,513,103,5328.81553398058,575.461511693158,650.129240545996,30054.5145631068,0.980582524271845,True,30054.5145631068,0,,,,
2,Positive,514,9,2687.44444444444,571.348906437342,703.08632736594,9721.22222222222,0,False,0,9721.22222222222,,,,
2,Positive,515,89,3224.3595505618,575.943746341055,896.795416213655,11355.7752808989,0,False,0,11355.7752808989,,,,
2,Positive,516,129,5211.08527131783,582.8475075495,189.510398226797,50257.7364341085,0.937984496124031,True,50257.7364341085,0,,,,
2,Positive,517,26,2703.84615384615,579.3306685633,690.968392603129,9768.5,0,False,0,9768.5,,,,
2,Positive,518,81,3902.45679012346,582.639802720034,400.164932505323,26859.8148148148,1,True,26859.8148148148,0,,,,
2,Positive,519,303,8468.09900990099,589.720063729766,233.198554544059,33785.5115511551,0.831683168316832,True,33785.5115511551,0,,,,
2,Positive,520,12,2291.33333333333,580.685663369217,915.893984579575,11110.4166666667,0,False,0,11110.4166666667,,,,
2,Positive,521,65,3395.96923076923,585.176888437877,474.916770107548,10867.6153846154,0,False,0,10867.6153846154,,,,
2,Positive,522,14,2789.92857142857,582.510637753143,495.656084385161,10137.6428571429,0,False,0,10137.6428571429,,,,
2,Positive,523,38,2781.23684210526,588.940380557685,415.493542252122,10465.8947368421,0,False,0,10465.8947368421,,,,
2,Positive,524,66,2840.80303030303,592.976591126069,367.135983743393,10193.9696969697,0,False,0,10193.9696969697,,,,
2,Positive,525,57,3219.35087719298,593.665128090549,483.23133136788,10285.1052631579,0,False,0,10285.1052631579,,,,
2,Positive,526,28,2501.85714285714,596.640281505168,791.17651173414,10224.2857142857,0,False,0,10224.2857142857,,,,
2,Positive,527,51,1883.6862745098,598.50039555315,113.362368322438,10468.4901960784,0,False,0,10468.4901960784,,,,
2,Positive,528,76,3660.81578947368,601.418320621662,567.192565649014,24820.5526315789,1,True,24820.5526315789,0,,,,
2,Positive,529,12,2044.58333333333,600.522885673528,869.001426533523,10657.0833333333,0,False,0,10657.0833333333,,,,
2,Positive,530,133,4656.54135338346,608.086867855067,83.9229122263127,19170.1879699248,0.721804511278195,True,19170.1879699248,0,,,,
2,Positive,531,51,2266.39215686275,605.077414219715,200.762047306767,11450.9215686275,0,False,0,11450.9215686275,,,,
2,Positive,532,6,2468.83333333333,607.141969891312,399.133666374131,10375.1666666667,0,False,0,10375.1666666667,,,,
2,Positive,533,12,2913.25,609.133213192597,430.596126891501,9955.91666666667,0,False,0,9955.91666666667,,,,
2,Positive,534,20,1813.3,610.518116141841,135.679010643578,10435.25,0,False,0,10435.25,,,,
2,Positive,535,23,2912.08695652174,615.949520738153,693.440323688375,10715.4347826087,0,False,0,10715.4347826087,,,,
2,Positive,536,38,2416.63157894737,616.920452565554,899.509963847025,10760.4210526316,0,False,0,10760.4210526316,,,,
2,Positive,537,97,3873.72164948454,621.085492786446,387.838142812661,10997.618556701,0.309278350515464,True,10997.618556701,0,,,,
2,Positive,538,95,3856.66315789474,622.433630927199,759.273890982933,10625.4947368421,0,False,0,10625.4947368421,,,,
2,Positive,539,55,2821.65454545454,622.199631421925,330.158926741886,9658.10909090909,0,False,0,9658.10909090909,,,,
2,Positive,540,15,2361.33333333333,621.534895539243,841.87803500847,10204.4666666667,0,False,0,10204.4666666667,,,,
2,Positive,541,111,5506.09009009009,627.889683168187,280.497169391468,23288.2342342342,0.882882882882883,True,23288.2342342342,0,,,,
2,Positive,542,62,2430.8064516129,625.921929533541,952.902992502156,11266.8225806452,0,False,0,11266.8225806452,,,,
2,Positive,543,125,6156.72,627.810981171793,658.330025078288,15999.88,0.736,True,15999.88,0,,,,
2,Positive,544,24,1847.33333333333,626.968219956694,47.1156847708409,10777.5833333333,0,False,0,10777.5833333333,,,,
2,Positive,545,35,2893.62857142857,627.70109699142,423.550638348292,9870.8,0,False,0,9870.8,,,,
2,Positive,546,64,1775.5625,629.661788517723,37.5817346615509,10588.9375,0,False,0,10588.9375,,,,
2,Positive,547,93,4014.62365591398,630.780113027641,314.79815191772,11841.0322580645,0.623655913978495,True,11841.0322580645,0,,,,
2,Positive,548,131,5850.90076335878,635.734240698894,688.886762395821,29511.7022900763,0.931297709923664,True,29511.7022900763,0,,,,
2,Positive,549,96,4282.78125,636.489776162784,247.791765475608,28131.6041666667,0.947916666666667,True,28131.6041666667,0,,,,
2,Positive,550,99,4461.60606060606,636.864783483775,880.837248895741,20933.6565656566,0.94949494949495,True,20933.6565656566,0,,,,
2,Positive,551,83,4096.79518072289,636.505608262703,349.490674461966,23210.1807228916,1,True,23210.1807228916,0,,,,
2,Positive,552,75,2151.82666666667,637.332548470447,97.9274662767137,22465.1466666667,1,True,22465.1466666667,0,,,,
2,Positive,554,59,2990.89830508475,640.691975088262,553.371981661878,10051.7966101695,0,False,0,10051.7966101695,,,,
2,Positive,555,8,2658.25,641.121696604909,449.130395937177,10323.125,0,False,0,10323.125,,,,
2,Positive,556,38,1599.52631578947,643.875785594419,74.8300648218222,10672.4210526316,0,False,0,10672.4210526316,,,,
2,Positive,557,61,2929.34426229508,645.278084951592,865.058257317141,17784.9180327869,1,True,17784.9180327869,0,,,,
2,Positive,558,7,2681.28571428571,646.278544408333,483.417337098407,9853.85714285714,0,False,0,9853.85714285714,,,,
2,Positive,559,288,5786.89583333333,656.565584600264,808.665538039128,22318.2256944444,0.916666666666667,True,22318.2256944444,0,,,,
2,Positive,560,86,3752.44186046512,650.320987883859,350.177970933656,17987.1046511628,0.906976744186046,True,17987.1046511628,0,,,,
2,Positive,561,44,2726.34090909091,651.531623304629,276.437841262431,10219.6818181818,0,False,0,10219.6818181818,,,,
2,Positive,562,40,2304.125,651.130798025281,935.201584115445,11004.025,0,False,0,11004.025,,,,
2,Positive,563,52,1748.76923076923,652.468692267089,133.424661300255,10427.6346153846,0,False,0,10427.6346153846,,,,
2,Positive,564,99,3696.06060606061,659.217720204422,291.550099751305,13761.8888888889,0.858585858585859,True,13761.8888888889,0,,,,
2,Positive,565,39,2870.33333333333,657.596732265528,590.538256076753,9524.25641025641,0,False,0,9524.25641025641,,,,
2,Positive,566,42,2988.21428571429,657.11098362615,659.189251424246,10255.1666666667,0,False,0,10255.1666666667,,,,
2,Positive,567,62,2649.98387096774,660.817071315102,372.647825001978,9693.88709677419,0,False,0,9693.88709677419,,,,
